note,velocity,time
67,56,60
67,52,40
69,49,40
67,48,40
66,57,360
69,44,120
67,52,120
70,57,120
74,64,120
78,69,120
79,68,360
78,60,120
74,61,240
55,37,240
58,37,240
62,41,240
62,42,240
60,42,240
57,38,240
62,49,240
58,42,240
62,42,240
57,38,240
60,38,240
67,56,60
67,52,40
69,48,40
67,48,40
66,61,360
69,53,120
67,58,120
70,62,120
74,66,120
78,69,120
79,73,360
77,67,120
77,67,240
67,44,240
75,58,240
72,52,240
74,62,240
72,46,240
67,46,240
72,68,90
66,57,90
67,62,90
69,58,90
60,46,480
70,58,360
66,46,480
69,46,120
67,42,240
62,37,240
58,37,240
74,64,190
74,63,25
75,63,25
74,69,360
69,55,120
70,56,60
73,58,60
74,62,60
75,66,60
77,67,60
78,68,60
82,70,60
81,68,60
81,64,20
84,77,360
82,67,90
82,68,20
86,75,60
81,70,60
82,67,20
86,75,60
81,69,60
81,68,20
86,75,120
79,68,240
82,70,240
78,64,240
81,68,240
74,64,240
79,67,70
74,55,25
75,58,25
74,67,360
69,55,120
70,56,60
73,58,60
74,62,60
75,64,60
77,67,60
78,68,60
82,70,60
81,68,60
81,64,20
84,75,360
82,67,90
78,63,20
82,73,60
78,67,60
78,63,20
82,73,60
78,64,60
78,62,20
81,70,120
74,60,240
79,61,90
74,57,20
70,66,60
69,58,60
74,57,20
70,64,60
69,55,60
74,56,20
69,68,240
67,64,240
62,58,70
62,50,25
63,50,25
62,62,360
57,60,120
58,62,60
61,63,60
62,64,60
63,66,60
65,67,60
66,68,60
70,70,60
69,68,60
69,64,20
72,72,360
70,67,90
70,61,20
74,72,60
69,64,60
70,60,20
74,73,60
69,62,60
69,59,20
74,70,120
62,64,240
67,61,90
62,61,20
67,70,60
61,63,60
62,57,20
67,68,60
61,62,60
62,58,20
67,68,360
57,52,360
66,54,120
62,49,40
63,49,40
62,49,40
61,57,180
62,55,60
66,66,30
68,62,30
69,64,30
73,67,30
74,69,240
79,66,60
79,58,20
81,58,20
79,58,20
78,67,180
79,63,60
86,74,120
74,64,240
62,40,120
62,52,40
63,52,40
62,52,40
61,61,180
62,57,60
66,64,30
68,61,30
69,64,30
73,68,30
74,73,240
79,64,60
79,59,20
81,59,20
79,59,20
78,65,180
79,64,60
86,76,120
74,54,240
62,35,120
79,64,60
79,59,20
81,59,20
79,60,20
78,65,180
79,65,60
86,77,120
74,64,240
62,41,120
73,63,240
61,41,120
74,64,240
62,41,120
73,59,240
61,41,120
74,57,240
62,39,120
74,55,240
62,38,118
67,56,60
67,49,40
69,49,40
67,48,40
66,61,360
69,53,120
67,58,120
70,62,120
74,66,120
78,68,120
79,68,360
78,64,120
74,62,240
58,37,240
55,37,240
62,41,240
57,38,240
60,42,240
62,42,240
58,42,240
62,49,240
57,38,240
60,38,240
62,42,240
67,56,60
67,52,40
69,52,40
67,52,40
66,61,360
69,53,120
67,54,120
70,57,120
74,60,120
78,63,120
79,66,360
77,57,120
77,56,240
75,52,240
72,46,240
67,40,240
74,60,240
67,41,240
72,41,240
72,56,90
66,49,90
67,54,90
69,50,90
60,37,480
70,46,360
66,37,480
69,48,120
62,36,240
67,42,240
58,35,240
67,46,60
67,41,40
69,41,40
67,41,40
66,48,360
69,40,120
67,42,120
70,46,120
74,49,120
78,50,120
79,55,360
78,50,120
74,45,240
62,36,120
55,29,120
58,29,120
60,33,120
57,28,120
62,33,120
55,30,120
58,33,120
62,36,120
62,33,120
57,28,120
60,28,120
62,33,120
58,28,120
57,25,120
62,28,120
60,25,120
58,28,120
62,33,120
62,28,120
57,25,120
60,25,120
62,29,480
58,24,480
55,24,480
62,26,480
55,22,480
58,22,480
58,20,480
55,20,480
62,25,480
58,18,240
62,23,240
55,18,240
